scenario_id,district,soil_type,water_availability,season,budget,land_area_acres,recommended_crop,suitability_score,expected_yield_min_kg,expected_yield_max_kg,estimated_cost,estimated_revenue_min,estimated_revenue_max,estimated_profit_min,estimated_profit_max,weather_risk,market_risk
7987,Coimbatore,Red Loam,Low,Summer,150000,3.32,Millets,76,1812.7,2835.3,35524.0,47038.6,73573.2,11514.6,38049.2,Medium,Low
7988,Thanjavur,Black Clay Loam,Low,Kharif,15000,2.1,Sugarcane,78,51744.0,65856.0,199500.0,1033486.4,1315346.3,833986.4,1115846.3,Medium,Low
7989,Krishnagiri,Red Loam,Low,Rabi,100000,7.68,Chili,85,2841.6,4838.4,295680.0,107987.9,183871.2,-187692.1,-111808.8,Medium,Medium
7990,Thanjavur,Coastal Alluvial,High,Summer,100000,7.75,Banana,88,119970.0,159030.0,589000.0,3030026.7,4016547.1,2441026.7,3427547.1,Low,Low
7991,Kovilpatti,Lateritic Hill Soil,High,Rabi,40000,2.97,Maize,85,6237.0,8613.0,67419.0,350197.2,483605.7,282778.2,416186.7,Low,Low
7992,Nilgiris,Lateritic Hill Soil,Low,Rabi,60000,3.73,Coconut,59,26856.0,32824.0,100710.0,684426.1,836520.8,583716.1,735810.8,Low,Low
7993,Madurai,Alluvial Clay,Medium,Summer,25000,5.7,Coconut,51,41040.0,50160.0,153900.0,1395572.9,1705700.2,1241672.9,1551800.2,Medium,Medium
7994,Krishnagiri,Red Loam,High,Summer,60000,2.29,Sunflower,71,1099.2,1648.8,37785.0,22834.4,34251.7,-14950.6,-3533.3,Medium,Medium
7995,Thanjavur,Coastal Alluvial,Low,Summer,40000,4.41,Banana,63,68266.8,90493.2,335160.0,2087816.7,2767570.9,1752656.7,2432410.9,Medium,High
7996,Vellore,Black Cotton Soil,Low,Summer,60000,2.06,Sunflower,64,988.8,1483.2,33990.0,51631.1,77446.7,17641.1,43456.7,Low,Low
7997,Vellore,Lateritic Hill Soil,Medium,Rabi,15000,7.09,Sunflower,55,3403.2,5104.8,116985.0,62282.8,93424.3,-54702.2,-23560.7,Low,Low
7998,Nagapattinam,Black Clay Loam,Low,Summer,25000,3.43,Sunflower,98,1646.4,2469.6,56595.0,92970.9,139456.4,36375.9,82861.4,Low,High
7999,Trichy,Red Loam,Medium,Summer,60000,0.53,Sorghum,90,357.8,596.2,7261.0,16025.8,26709.6,8764.8,19448.6,Medium,Low
8000,Nagapattinam,Alluvial Clay,Low,Rabi,60000,4.15,Coconut,79,29880.0,36520.0,112050.0,1336530.0,1633536.7,1224480.0,1521486.7,High,Medium
8001,Madurai,Coastal Alluvial,Medium,Kharif,25000,0.78,Rice,76,1458.6,1973.4,27924.0,40924.9,55369.0,13000.9,27445.0,Medium,High
8002,Coimbatore,Black Cotton Soil,Low,Rabi,60000,4.51,Chili,58,1668.7,2841.3,173635.0,99325.3,169121.5,-74309.7,-4513.5,Low,Medium
8003,Coimbatore,Lateritic Hill Soil,Low,Summer,25000,0.53,Millets,73,289.4,452.6,5671.0,15495.1,24235.9,9824.1,18564.9,High,High
8004,Madurai,Coastal Alluvial,Low,Summer,15000,4.07,Banana,57,63003.6,83516.4,309320.0,1224933.6,1623749.2,915613.6,1314429.2,Low,Low
8005,Nagapattinam,Black Cotton Soil,Medium,Summer,25000,4.41,Sunflower,45,2116.8,3175.2,72765.0,37945.2,56917.8,-34819.8,-15847.2,Medium,Medium
8006,Madurai,Black Clay Loam,High,Kharif,100000,5.33,Turmeric,44,26543.4,37416.6,367770.0,417230.1,588143.6,49460.1,220373.6,Low,Low
8007,Tirunelveli,Red Sandy Loam,Low,Kharif,60000,5.78,Maize,80,12138.0,16762.0,131206.0,608522.6,840340.7,477316.6,709134.7,Medium,Medium
8008,Madurai,Red Loam,Medium,Summer,150000,6.2,Coconut,40,44640.0,54560.0,167400.0,1902887.1,2325750.9,1735487.1,2158350.9,High,Low
8009,Thanjavur,Alluvial Clay,Low,Summer,25000,2.1,Banana,53,32508.0,43092.0,159600.0,758382.2,1005297.4,598782.2,845697.4,Low,Low
8010,Krishnagiri,Black Clay Loam,High,Summer,150000,5.69,Sunflower,47,2731.2,4096.8,93885.0,104150.5,156225.8,10265.5,62340.8,Low,Low
8011,Trichy,Alluvial Clay,Low,Rabi,15000,2.45,Groundnut,42,1607.2,2312.8,60025.0,30481.8,43864.0,-29543.2,-16161.0,Low,High
8012,Tirunelveli,Alluvial Clay,Medium,Rabi,150000,6.31,Rice,79,11799.7,15964.3,225898.0,208615.7,282244.8,-17282.3,56346.8,Low,Low
8013,Tirunelveli,Black Cotton Soil,Low,Kharif,60000,5.12,Maize,50,10752.0,14848.0,116224.0,463064.0,639469.4,346840.0,523245.4,Medium,Medium
8014,Kovilpatti,Black Clay Loam,High,Kharif,15000,1.67,Sugarcane,57,41148.8,52371.2,158650.0,700685.7,891781.8,542035.7,733131.8,Low,Low
8015,Thanjavur,Red Sandy Loam,Medium,Rabi,150000,0.53,Chili,74,196.1,333.9,20405.0,11560.8,19684.6,-8844.2,-720.4,Medium,Low
8016,Krishnagiri,Black Cotton Soil,Medium,Rabi,40000,1.07,Pulses,87,231.1,410.9,12733.0,12112.9,21534.0,-620.1,8801.0,Low,Medium
8017,Trichy,Black Cotton Soil,Medium,Summer,60000,0.65,Sunflower,44,312.0,468.0,10725.0,8395.8,12593.7,-2329.2,1868.7,Low,Low
8018,Madurai,Coastal Alluvial,Medium,Rabi,40000,1.04,Coconut,68,7488.0,9152.0,28080.0,273062.1,333742.5,244982.1,305662.5,Low,Low
8019,Tirunelveli,Black Clay Loam,Low,Summer,150000,3.71,Sunflower,57,1780.8,2671.2,61215.0,35244.3,52866.5,-25970.7,-8348.5,Low,High
8020,Trichy,Black Cotton Soil,Medium,Rabi,40000,5.01,Sunflower,78,2404.8,3607.2,82665.0,139695.2,209542.8,57030.2,126877.8,High,Low
8021,Kovilpatti,Red Loam,Low,Rabi,150000,7.36,Groundnut,56,4828.2,6947.8,180320.0,186530.9,268422.5,6210.9,88102.5,Low,Low
8022,Nagapattinam,Red Loam,High,Summer,25000,7.81,Millets,97,4264.3,6669.7,83567.0,131174.1,205169.8,47607.1,121602.8,Medium,High
8023,Nagapattinam,Red Sandy Loam,Low,Rabi,25000,6.48,Onion,70,23619.6,34700.4,223560.0,841398.9,1236129.2,617838.9,1012569.2,High,Medium
8024,Trichy,Coastal Alluvial,Medium,Rabi,15000,6.79,Banana,72,105109.2,139330.8,516040.0,4437453.4,5882205.6,3921413.4,5366165.6,Medium,High
8025,Coimbatore,Black Clay Loam,High,Kharif,100000,1.96,Turmeric,76,9760.8,13759.2,135240.0,271235.1,382343.5,135995.1,247103.5,Low,High
8026,Tirunelveli,Lateritic Hill Soil,High,Summer,100000,5.27,Millets,74,2877.4,4500.6,56389.0,172099.0,269180.5,115710.0,212791.5,Medium,Medium
8027,Thanjavur,Red Sandy Loam,High,Rabi,40000,5.28,Onion,99,19245.6,28274.4,182160.0,300464.2,441422.8,118304.2,259262.8,Low,High
8028,Thanjavur,Lateritic Hill Soil,Medium,Rabi,150000,1.63,Coconut,54,11736.0,14344.0,44010.0,608048.9,743170.9,564038.9,699160.9,High,High
8029,Kovilpatti,Red Loam,Medium,Rabi,25000,4.24,Coconut,47,30528.0,37312.0,114480.0,987187.1,1206562.0,872707.1,1092082.0,Low,Medium
8030,Coimbatore,Black Cotton Soil,Low,Rabi,15000,2.49,Pulses,71,537.8,956.2,29631.0,21593.3,38388.0,-8037.7,8757.0,High,Medium
8031,Trichy,Lateritic Hill Soil,High,Rabi,150000,3.95,Onion,58,14397.8,21152.2,136275.0,297594.0,437206.0,161319.0,300931.0,High,High
8032,Nagapattinam,Alluvial Clay,Medium,Kharif,60000,2.36,Sugarcane,47,58150.4,74009.6,224200.0,1575627.6,2005344.3,1351427.6,1781144.3,Low,High
8033,Madurai,Red Sandy Loam,Medium,Kharif,100000,3.18,Maize,54,6678.0,9222.0,72186.0,114896.2,158666.2,42710.2,86480.2,Medium,Medium
8034,Madurai,Red Loam,Medium,Summer,40000,6.47,Sesamum,50,1229.3,2005.7,53054.0,42283.7,68989.2,-10770.3,15935.2,Medium,Medium
8035,Nagapattinam,Lateritic Hill Soil,Low,Rabi,15000,5.77,Sunflower,62,2769.6,4154.4,95205.0,54795.5,82193.3,-40409.5,-13011.7,Low,High
8036,Nagapattinam,Coastal Alluvial,High,Kharif,100000,7.68,Coconut,88,55296.0,67584.0,207360.0,1454491.1,1777711.4,1247131.1,1570351.4,Medium,Low
8037,Coimbatore,Black Clay Loam,Medium,Summer,40000,1.6,Sunflower,79,768.0,1152.0,26400.0,30065.0,45097.5,3665.0,18697.5,High,Low
8038,Thanjavur,Red Sandy Loam,Low,Summer,15000,5.89,Sesamum,59,1119.1,1825.9,48298.0,41823.7,68238.7,-6474.3,19940.7,Medium,Low
8039,Vellore,Lateritic Hill Soil,High,Rabi,100000,3.92,Coconut,58,28224.0,34496.0,105840.0,590813.2,722105.0,484973.2,616265.0,Medium,High
8040,Nagapattinam,Black Clay Loam,Low,Summer,100000,4.2,Sunflower,87,2016.0,3024.0,69300.0,112734.8,169102.2,43434.8,99802.2,Low,High
8041,Madurai,Coastal Alluvial,Medium,Rabi,40000,7.66,Groundnut,55,5025.0,7231.0,187670.0,124844.8,179654.7,-62825.2,-8015.3,Low,Low
8042,Coimbatore,Black Clay Loam,Medium,Summer,60000,3.12,Sunflower,59,1497.6,2246.4,51480.0,34456.8,51685.2,-17023.2,205.2,Medium,Medium
8043,Nilgiris,Black Clay Loam,High,Rabi,60000,7.45,Onion,77,27155.3,39894.8,257025.0,1460757.9,2146051.7,1203732.9,1889026.7,Low,Low
8044,Tirunelveli,Coastal Alluvial,High,Rabi,150000,5.98,Banana,59,92570.4,122709.6,454480.0,4671431.6,6192362.9,4216951.6,5737882.9,High,High
8045,Nilgiris,Black Clay Loam,High,Summer,25000,6.38,Sunflower,81,3062.4,4593.6,105270.0,121059.9,181589.8,15789.9,76319.8,Low,Low
8046,Trichy,Red Loam,Medium,Rabi,40000,3.27,Chili,53,1209.9,2060.1,125895.0,27713.1,47187.1,-98181.9,-78707.9,Medium,Medium
8047,Trichy,Red Loam,Medium,Kharif,15000,3.18,Turmeric,92,15836.4,22323.6,219420.0,399047.1,562512.1,179627.1,343092.1,High,Medium
8048,Madurai,Black Clay Loam,High,Kharif,25000,6.53,Sugarcane,67,160899.2,204780.8,620350.0,5381983.1,6849796.6,4761633.1,6229446.6,Low,Low
8049,Krishnagiri,Coastal Alluvial,High,Rabi,60000,2.78,Rice,55,5198.6,7033.4,99524.0,170069.2,230093.6,70545.2,130569.6,High,Low
8050,Nagapattinam,Black Clay Loam,Low,Summer,150000,3.89,Sunflower,72,1867.2,2800.8,64185.0,81274.7,121912.1,17089.7,57727.1,Medium,Medium
8051,Tirunelveli,Coastal Alluvial,Medium,Kharif,150000,6.25,Coconut,51,45000.0,55000.0,168750.0,762010.5,931346.2,593260.5,762596.2,Medium,Medium
8052,Thanjavur,Black Cotton Soil,High,Summer,100000,7.61,Sunflower,76,3652.8,5479.2,125565.0,140304.8,210457.3,14739.8,84892.3,Medium,Low
8053,Krishnagiri,Red Loam,Low,Summer,100000,3.16,Millets,48,1725.4,2698.6,33812.0,69057.8,108013.5,35245.8,74201.5,Low,Low
8054,Vellore,Lateritic Hill Soil,Low,Summer,15000,6.76,Millets,62,3691.0,5773.0,72332.0,136653.4,213739.9,64321.4,141407.9,Low,Low
8055,Thanjavur,Black Cotton Soil,Low,Rabi,40000,3.43,Sunflower,71,1646.4,2469.6,56595.0,75627.7,113441.5,19032.7,56846.5,Low,Low
8056,Thanjavur,Red Sandy Loam,Low,Rabi,15000,1.47,Sunflower,43,705.6,1058.4,24255.0,37358.1,56037.1,13103.1,31782.1,Low,Low
8057,Kovilpatti,Black Cotton Soil,Low,Kharif,25000,3.94,Maize,47,8274.0,11426.0,89438.0,249639.1,344739.7,160201.1,255301.7,High,High
8058,Coimbatore,Black Clay Loam,Medium,Rabi,100000,3.85,Sunflower,43,1848.0,2772.0,63525.0,87773.2,131659.8,24248.2,68134.8,Low,Medium
8059,Kovilpatti,Red Loam,Medium,Rabi,150000,4.8,Onion,83,17496.0,25704.0,165600.0,641908.6,943050.9,476308.6,777450.9,High,Medium
8060,Krishnagiri,Red Sandy Loam,High,Summer,25000,0.95,Sunflower,84,456.0,684.0,15675.0,11993.8,17990.8,-3681.2,2315.8,High,High
8061,Nilgiris,Black Cotton Soil,Low,Rabi,60000,1.3,Onion,59,4738.5,6961.5,44850.0,154461.2,226924.5,109611.2,182074.5,Medium,Low
8062,Nagapattinam,Black Clay Loam,Low,Summer,25000,5.82,Sunflower,67,2793.6,4190.4,96030.0,76017.6,114026.5,-20012.4,17996.5,Medium,Low
8063,Thanjavur,Coastal Alluvial,Low,Rabi,150000,4.11,Coconut,54,29592.0,36168.0,110970.0,995806.0,1217096.2,884836.0,1106126.2,Low,Medium
8064,Trichy,Coastal Alluvial,Medium,Summer,100000,0.64,Coconut,73,4608.0,5632.0,17280.0,231521.7,282970.9,214241.7,265690.9,Medium,Medium
8065,Thanjavur,Black Clay Loam,Low,Kharif,60000,1.34,Maize,75,2814.0,3886.0,30418.0,141829.3,195859.6,111411.3,165441.6,High,Low
8066,Vellore,Black Clay Loam,High,Rabi,60000,4.62,Onion,58,16839.9,24740.1,159390.0,526960.8,774176.9,367570.8,614786.9,Low,High
8067,Trichy,Coastal Alluvial,Low,Kharif,60000,4.29,Rice,50,8022.3,10853.7,153582.0,262338.2,354928.2,108756.2,201346.2,Medium,High
8068,Nagapattinam,Red Loam,Low,Summer,100000,2.08,Sesamum,63,395.2,644.8,17056.0,10169.5,16592.4,-6886.5,-463.6,Medium,High
8069,Tirunelveli,Coastal Alluvial,High,Rabi,100000,5.78,Coconut,76,41616.0,50864.0,156060.0,1588025.1,1940919.6,1431965.1,1784859.6,Low,Low
8070,Krishnagiri,Black Cotton Soil,High,Kharif,100000,7.65,Cotton,51,2754.0,4131.0,229500.0,72728.8,109093.2,-156771.2,-120406.8,Low,High
8071,Nilgiris,Black Cotton Soil,Low,Kharif,100000,6.55,Maize,80,13755.0,18995.0,148685.0,573340.6,791756.0,424655.6,643071.0,Medium,Medium
8072,Thanjavur,Black Clay Loam,Medium,Kharif,60000,7.65,Maize,86,16065.0,22185.0,173655.0,596159.3,823267.5,422504.3,649612.5,Medium,Low
8073,Vellore,Black Clay Loam,Medium,Kharif,15000,4.53,Cotton,44,1630.8,2446.2,135900.0,29817.4,44726.1,-106082.6,-91173.9,Medium,Low
8074,Nilgiris,Red Sandy Loam,High,Rabi,25000,0.57,Maize,50,1197.0,1653.0,12939.0,66765.8,92200.5,53826.8,79261.5,Medium,High
8075,Nilgiris,Red Loam,High,Kharif,100000,6.08,Cotton,76,2188.8,3283.2,182400.0,66444.7,99667.0,-115955.3,-82733.0,Low,Medium
8076,Krishnagiri,Alluvial Clay,High,Summer,25000,2.72,Banana,60,42105.6,55814.4,206720.0,816215.0,1081959.5,609495.0,875239.5,Medium,Medium
8077,Krishnagiri,Black Clay Loam,Medium,Summer,15000,4.85,Sunflower,54,2328.0,3492.0,80025.0,52692.7,79039.0,-27332.3,-986.0,Low,Low
8078,Nilgiris,Black Cotton Soil,Medium,Kharif,25000,3.71,Turmeric,64,18475.8,26044.2,255990.0,610937.7,861201.3,354947.7,605211.3,Medium,Medium
8079,Coimbatore,Red Loam,High,Rabi,40000,6.1,Sorghum,86,4117.5,6862.5,83570.0,133376.5,222294.2,49806.5,138724.2,Medium,Low
8080,Nagapattinam,Black Clay Loam,High,Summer,100000,1.3,Sunflower,66,624.0,936.0,21450.0,33560.1,50340.2,12110.1,28890.2,Low,High
8081,Nilgiris,Black Clay Loam,High,Kharif,100000,1.82,Maize,58,3822.0,5278.0,41314.0,81769.1,112919.2,40455.1,71605.2,Low,Low
8082,Trichy,Alluvial Clay,High,Summer,40000,2.43,Banana,92,37616.4,49863.6,184680.0,634001.5,840420.6,449321.5,655740.6,High,Low
8083,Coimbatore,Red Sandy Loam,Low,Kharif,40000,2.63,Cotton,81,946.8,1420.2,78900.0,41169.4,61754.0,-37730.6,-17146.0,Low,Medium
8084,Trichy,Black Clay Loam,High,Summer,60000,2.09,Sunflower,41,1003.2,1504.8,34485.0,19167.9,28751.8,-15317.1,-5733.2,Medium,Low
8085,Coimbatore,Red Loam,High,Rabi,100000,0.73,Groundnut,59,478.9,689.1,17885.0,9571.5,13773.6,-8313.5,-4111.4,Medium,Medium
8086,Thanjavur,Red Sandy Loam,Low,Summer,60000,0.89,Millets,75,485.9,760.1,9523.0,10120.6,15829.6,597.6,6306.6,Low,Low
8087,Kovilpatti,Black Cotton Soil,Low,Kharif,15000,4.07,Sugarcane,73,100284.8,127635.2,386650.0,3159369.3,4021015.5,2772719.3,3634365.5,Low,High
8088,Nagapattinam,Red Sandy Loam,Low,Kharif,25000,4.62,Millets,53,2522.5,3945.5,49434.0,41401.7,64756.5,-8032.3,15322.5,Low,Medium
8089,Nagapattinam,Coastal Alluvial,Medium,Rabi,150000,5.05,Coconut,75,36360.0,44440.0,136350.0,694136.5,848389.0,557786.5,712039.0,Low,Medium
8090,Madurai,Coastal Alluvial,Medium,Summer,60000,7.42,Coconut,74,53424.0,65296.0,200340.0,1470681.2,1797499.2,1270341.2,1597159.2,Low,High
8091,Nagapattinam,Black Clay Loam,Low,Rabi,100000,3.15,Onion,91,11481.8,16868.2,108675.0,376144.2,552606.9,267469.2,443931.9,Low,Low
8092,Tirunelveli,Lateritic Hill Soil,High,Kharif,100000,7.53,Millets,88,4111.4,6430.6,80571.0,179590.0,280897.2,99019.0,200326.2,Medium,Low
8093,Nagapattinam,Red Sandy Loam,High,Kharif,15000,6.01,Groundnut,41,3942.6,5673.4,147245.0,163888.4,235839.3,16643.4,88594.3,Medium,High
8094,Trichy,Red Loam,High,Summer,25000,0.93,Millets,48,507.8,794.2,9951.0,29098.1,45512.4,19147.1,35561.4,Low,Medium
8095,Kovilpatti,Lateritic Hill Soil,Low,Summer,100000,2.01,Millets,77,1097.5,1716.5,21507.0,37711.9,58985.3,16204.9,37478.3,High,Medium
8096,Vellore,Black Cotton Soil,High,Rabi,60000,4.59,Chili,55,1698.3,2891.7,176715.0,93434.6,159091.4,-83280.4,-17623.6,Low,Medium
8097,Trichy,Alluvial Clay,High,Rabi,25000,2.72,Groundnut,47,1784.3,2567.7,66640.0,36209.0,52105.6,-30431.0,-14534.4,High,Medium
8098,Thanjavur,Red Loam,High,Kharif,150000,7.6,Cotton,44,2736.0,4104.0,228000.0,149876.5,224814.7,-78123.5,-3185.3,Low,High
8099,Madurai,Black Clay Loam,Low,Summer,60000,5.6,Sunflower,84,2688.0,4032.0,92400.0,84072.7,126109.0,-8327.3,33709.0,High,Low
8100,Krishnagiri,Red Loam,Low,Rabi,40000,2.54,Onion,64,9258.3,13601.7,87630.0,394804.0,580020.7,307174.0,492390.7,Low,Low
8101,Coimbatore,Lateritic Hill Soil,Medium,Kharif,15000,2.08,Millets,61,1135.7,1776.3,22256.0,58671.2,91767.7,36415.2,69511.7,Medium,Medium
8102,Vellore,Alluvial Clay,High,Rabi,25000,1.3,Rice,76,2431.0,3289.0,46540.0,61475.3,83172.4,14935.3,36632.4,Medium,High
8103,Vellore,Red Sandy Loam,Low,Summer,15000,7.26,Sorghum,93,4900.5,8167.5,99462.0,90876.7,151461.1,-8585.3,51999.1,Low,Medium
8104,Thanjavur,Red Sandy Loam,Low,Rabi,60000,3.4,Coconut,55,24480.0,29920.0,91800.0,782007.8,955787.4,690207.8,863987.4,Low,Medium
8105,Nilgiris,Black Clay Loam,High,Rabi,15000,2.98,Pulses,56,643.7,1144.3,35462.0,35838.2,63712.3,376.2,28250.3,Low,Low
8106,Trichy,Coastal Alluvial,High,Kharif,25000,7.77,Rice,67,14529.9,19658.1,278166.0,306377.1,414510.2,28211.1,136344.2,Medium,Low
8107,Madurai,Red Sandy Loam,Low,Kharif,150000,1.48,Millets,97,808.1,1263.9,15836.0,34137.3,53394.3,18301.3,37558.3,Low,High
8108,Thanjavur,Black Cotton Soil,High,Kharif,25000,3.52,Sugarcane,86,86732.8,110387.2,334400.0,3934002.2,5006911.9,3599602.2,4672511.9,Medium,Low
8109,Tirunelveli,Alluvial Clay,Low,Rabi,15000,1.99,Coconut,40,14328.0,17512.0,53730.0,609541.9,744995.6,555811.9,691265.6,High,High
8110,Kovilpatti,Red Sandy Loam,Medium,Rabi,150000,7.21,Coconut,45,51912.0,63448.0,194670.0,1929227.5,2357944.7,1734557.5,2163274.7,Low,Low
8111,Coimbatore,Black Clay Loam,High,Kharif,15000,1.71,Turmeric,55,8515.8,12004.2,117990.0,204192.4,287837.4,86202.4,169847.4,Low,Medium
8112,Trichy,Lateritic Hill Soil,High,Kharif,100000,3.61,Millets,49,1971.1,3082.9,38627.0,59707.5,93388.6,21080.5,54761.6,Medium,High
8113,Krishnagiri,Lateritic Hill Soil,High,Summer,40000,2.96,Millets,47,1616.2,2527.8,31672.0,29509.6,46156.1,-2162.4,14484.1,Low,High
8114,Thanjavur,Black Cotton Soil,Low,Kharif,150000,3.09,Sugarcane,73,76137.6,96902.4,293550.0,2984946.8,3799023.3,2691396.8,3505473.3,Low,High
8115,Vellore,Black Clay Loam,Low,Kharif,150000,4.44,Sugarcane,74,109401.6,139238.4,421800.0,5654846.2,7197076.9,5233046.2,6775276.9,Low,Low
8116,Nilgiris,Alluvial Clay,Medium,Summer,25000,2.83,Banana,84,43808.4,58071.6,215080.0,2411936.3,3197217.9,2196856.3,2982137.9,Low,Medium
8117,Vellore,Red Sandy Loam,High,Summer,100000,2.85,Sesamum,43,541.5,883.5,23370.0,22641.0,36940.6,-729.0,13570.6,Medium,Low
8118,Madurai,Black Cotton Soil,High,Summer,25000,2.69,Sunflower,81,1291.2,1936.8,44385.0,51543.0,77314.5,7158.0,32929.5,Medium,Medium
8119,Kovilpatti,Alluvial Clay,Low,Rabi,15000,3.38,Groundnut,67,2217.3,3190.7,82810.0,86291.5,124175.6,3481.5,41365.6,Medium,Low
8120,Krishnagiri,Red Loam,Low,Kharif,15000,1.88,Maize,55,3948.0,5452.0,42676.0,89372.9,123419.7,46696.9,80743.7,Medium,Medium
8121,Thanjavur,Red Loam,Medium,Summer,40000,3.97,Millets,94,2167.6,3390.4,42479.0,83371.1,130400.9,40892.1,87921.9,Low,Low
8122,Krishnagiri,Black Clay Loam,High,Summer,15000,7.21,Sunflower,71,3460.8,5191.2,118965.0,62514.0,93771.0,-56451.0,-25194.0,Low,Medium
8123,Nagapattinam,Alluvial Clay,Low,Kharif,100000,3.15,Groundnut,53,2066.4,2973.6,77175.0,117125.7,168546.8,39950.7,91371.8,Medium,Low
8124,Trichy,Coastal Alluvial,Medium,Summer,150000,4.5,Banana,84,69660.0,92340.0,342000.0,1310014.3,1736530.6,968014.3,1394530.6,Low,Medium
8125,Trichy,Lateritic Hill Soil,Low,Rabi,150000,1.1,Chili,56,407.0,693.0,42350.0,23591.4,40169.1,-18758.6,-2180.9,Medium,Medium
8126,Nilgiris,Black Clay Loam,Low,Rabi,100000,5.87,Maize,56,12327.0,17023.0,133249.0,656437.6,906509.0,523188.6,773260.0,High,Medium
8127,Kovilpatti,Lateritic Hill Soil,High,Rabi,150000,1.97,Sunflower,92,945.6,1418.4,32505.0,22788.1,34182.2,-9716.9,1677.2,Low,High
8128,Thanjavur,Black Clay Loam,Medium,Kharif,100000,7.13,Cotton,85,2566.8,3850.2,213900.0,119174.2,178761.3,-94725.8,-35138.7,Medium,High
8129,Trichy,Alluvial Clay,Medium,Summer,150000,0.9,Banana,97,13932.0,18468.0,68400.0,229934.2,304796.5,161534.2,236396.5,Medium,Low
8130,Madurai,Black Clay Loam,Medium,Summer,60000,6.44,Sunflower,77,3091.2,4636.8,106260.0,100272.3,150408.4,-5987.7,44148.4,Low,Medium
8131,Thanjavur,Black Clay Loam,High,Summer,40000,7.69,Sunflower,69,3691.2,5536.8,126885.0,167471.8,251207.7,40586.8,124322.7,Low,Medium
8132,Coimbatore,Lateritic Hill Soil,High,Summer,25000,2.65,Millets,86,1446.9,2263.1,28355.0,22008.8,34424.0,-6346.2,6069.0,Low,Low
8133,Tirunelveli,Coastal Alluvial,High,Rabi,40000,3.99,Rice,82,7461.3,10094.7,142842.0,268446.5,363192.4,125604.5,220350.4,Medium,Medium
8134,Madurai,Coastal Alluvial,High,Rabi,150000,7.23,Coconut,80,52056.0,63624.0,195210.0,787529.4,962536.0,592319.4,767326.0,High,Low
8135,Vellore,Red Loam,High,Rabi,15000,6.33,Maize,41,13293.0,18357.0,143691.0,656968.8,907242.6,513277.8,763551.6,Low,Low
8136,Trichy,Black Cotton Soil,Medium,Rabi,60000,2.77,Sunflower,58,1329.6,1994.4,45705.0,39269.6,58904.5,-6435.4,13199.5,Low,Low
8137,Nagapattinam,Black Clay Loam,Medium,Kharif,15000,6.48,Sugarcane,52,159667.2,203212.8,615600.0,6150580.7,7828011.8,5534980.7,7212411.8,Low,High
8138,Tirunelveli,Alluvial Clay,Medium,Rabi,100000,4.16,Groundnut,82,2729.0,3927.0,101920.0,84829.7,122072.0,-17090.3,20152.0,Medium,Low
8139,Nilgiris,Alluvial Clay,Low,Kharif,150000,6.56,Sugarcane,76,161638.4,205721.6,623200.0,3266946.2,4157931.6,2643746.2,3534731.6,Low,Medium
8140,Trichy,Red Loam,Low,Rabi,25000,7.46,Sunflower,69,3580.8,5371.2,123090.0,95617.5,143426.3,-27472.5,20336.3,Low,Medium
8141,Nilgiris,Red Loam,Medium,Summer,15000,7.25,Sunflower,51,3480.0,5220.0,119625.0,85555.9,128333.8,-34069.1,8708.8,Low,Low
8142,Nagapattinam,Coastal Alluvial,High,Summer,150000,2.98,Banana,84,46130.4,61149.6,226480.0,1402612.1,1859276.6,1176132.1,1632796.6,Medium,Medium
8143,Trichy,Lateritic Hill Soil,Medium,Kharif,150000,6.51,Millets,62,3554.5,5559.5,69657.0,183545.1,287083.4,113888.1,217426.4,High,High
8144,Coimbatore,Alluvial Clay,High,Kharif,60000,4.95,Sugarcane,83,121968.0,155232.0,470250.0,3239561.4,4123078.1,2769311.4,3652828.1,Medium,High
8145,Trichy,Coastal Alluvial,Medium,Rabi,60000,4.65,Rice,63,8695.5,11764.5,166470.0,251775.3,340637.2,85305.3,174167.2,Low,Low
8146,Nilgiris,Black Cotton Soil,Low,Rabi,15000,3.34,Sunflower,87,1603.2,2404.8,55110.0,42391.8,63587.8,-12718.2,8477.8,Low,High
8147,Madurai,Alluvial Clay,Low,Kharif,60000,7.94,Banana,67,122911.2,162928.8,603440.0,3957486.4,5245970.4,3354046.4,4642530.4,Low,Low
8148,Kovilpatti,Black Cotton Soil,High,Summer,100000,5.35,Sunflower,94,2568.0,3852.0,88275.0,102328.1,153492.2,14053.1,65217.2,Low,High
8149,Nagapattinam,Lateritic Hill Soil,High,Rabi,100000,1.59,Maize,55,3339.0,4611.0,36093.0,161311.8,222763.9,125218.8,186670.9,Low,Low
8150,Tirunelveli,Black Clay Loam,Low,Kharif,60000,7.33,Cotton,78,2638.8,3958.2,219900.0,89757.7,134636.6,-130142.3,-85263.4,Low,Low
8151,Thanjavur,Alluvial Clay,Medium,Summer,25000,4.48,Banana,72,69350.4,91929.6,340480.0,2834349.9,3757161.5,2493869.9,3416681.5,Low,High
8152,Tirunelveli,Lateritic Hill Soil,High,Rabi,25000,2.14,Pulses,46,462.2,821.8,25466.0,23358.0,41525.3,-2108.0,16059.3,High,Low
8153,Vellore,Red Sandy Loam,Medium,Summer,40000,6.96,Sorghum,93,4698.0,7830.0,95352.0,104336.0,173893.3,8984.0,78541.3,Low,Low
